LOCATION,LOCATION NAME,COMPANY,PROJECT_ID,NAME,DESCRIPTION,ACTIVITY_SEQ,PLAN_START,PLAN_FINISH,PROGRAM_ID,ACTIVITY_NO,DESCRIPTION,PROJECT_ACTIVITY,,Project (NS),Activity (NS),Activity Desc(NS)
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125G008,Issuance Fee,Issuance Fee,100022536,1/1/2025,3/31/2026,OM,10,General,DBS125G008.100.10,2025 load addition,DBS1OM,OM706,OM - Issuance Fee
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125G009,Community Benefit,Community Benefit,100022636,1/1/2025,3/31/2026,OM,10,General,DBS125G009.100.10,2025 load addition,DBS1OM,OM701,OM - Community Benefit
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125G011,Environmental Compliance,Environmental Compliance,100022724,1/1/2025,3/31/2026,OM,10,General,DBS125G011.100.10,2025 load addition,DBS1OM,OM702,OM - Environmental Compliance
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125G012,Facilities,Facilities,100022813,1/1/2025,3/31/2026,OM,10,General,DBS125G012.100.10,2025 load addition,DBS1OM,OM703,OM - Facilities
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125G013,IT,Information Technology,100022996,1/1/2025,3/31/2026,OM,10,General,DBS125G013.100.10,2025 load addition,DBS1OM,OM704,OM - Information Technology
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125G014,Light & Heat,Light & Heat,100023086,1/1/2025,3/31/2026,OM,10,General,DBS125G014.100.10,2025 load addition,DBS1OM,OM708,OM - Light & Heat
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125G015,Interconnection Fees,Interconnection Fees,100022909,1/1/2025,3/31/2026,OM,10,General,DBS125G015.100.10,2025 load addition,DBS1OM,OM705,OM - Interconnection Fees
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125G016,Waste Management,Waste Management,100023394,1/1/2025,3/31/2026,OM,10,General,DBS125G016.100.10,2025 load addition,DBS1OM,OM712,OM - Waste Management
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125G017,Site Security,Site Security,100023218,1/1/2025,3/31/2026,OM,10,General,DBS125G017.100.10,2025 load addition,DBS1OM,OM711,OM - Site Security
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125G018,IT: Telecoms,IT: Telecoms,100023305,1/1/2025,3/31/2026,OM,10,General,DBS125G018.100.10,2025 load addition,DBS1OM,OM707,OM - IT: Telecoms
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125I001,Inverter O&M: Preventative Mntce,Inverter O&M: Preventative Mntce,100022074,1/1/2025,3/31/2026,OM,10,General,DBS125I001.100.10,2025 load addition,DBS1OM,OM301,OM - Inverter OM: Preventative Mntce
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125I002,Inverter O&M: Minor Corrective,Inverter O&M: Minor Corrective,100022009,1/1/2025,3/31/2026,OM,10,General,DBS125I002.100.10,2025 load addition,DBS1OM,OM302,OM - Inverter OM: Minor Corrective
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125I003,Inverter O&M: Major Corrective,Inverter O&M: Major Corrective,100021942,1/1/2025,3/31/2026,OM,10,General,DBS125I003.100.10,2025 load addition,DBS1OM,OM303,OM - Inverter OM: Major Corrective
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125M007,Solar O&M: Major Corrective,Solar O&M: Major Corrective,100021658,1/1/2025,3/31/2026,OM,10,General,DBS125M007.100.10,2025 load addition,DBS1OM,OM408,OM - Solar OM: Major Corrective
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125P001,Modules O&M: Preventative Mntce,Modules O&M: Preventative Mntce,100022343,1/1/2025,3/31/2026,OM,10,General,DBS125P001.100.10,2025 load addition,DBS1OM,OM601,OM - Panels OM: Preventative Mntce
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125P002,Modules O&M: Minor Corrective,Modules O&M: Minor Corrective,100022210,1/1/2025,3/31/2026,OM,10,General,DBS125P002.100.10,2025 load addition,DBS1OM,OM603,OM - Panels OM: Minor Corrective
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125P003,Modules O&M: Major Corrective,Modules O&M: Major Corrective,100022143,1/1/2025,3/31/2026,OM,10,General,DBS125P003.100.10,2025 load addition,DBS1OM,OM604,OM - Panels OM: Major Corrective
DBS1,RE Bagdad Solar 1 LLC,75718,DBS125P004,Modules O&M: Panel Cleaning,Modules O&M: Panel Cleaning,100022277,1/1/2025,3/31/2026,OM,10,General,DBS125P004.100.10,2025 load addition,DBS1OM,OM602,OM - Panels OM: Panel Cleaning
DSFL,"RE SFCity1, LP",75722,DSFL25B001,BoP: Elec BoP: Corrective,BoP: Elec BoP: Corrective,100021164,1/1/2025,3/31/2026,OM,10,General,DSFL25B001.100.10,2025 load addition,DSFLOM,OM502,OM - BoP: Elec BoP: Corrective
DSFL,"RE SFCity1, LP",75722,DSFL25B002,BoP: Elec BoP: Preventative,BoP: Elec BoP: Preventative,100021254,1/1/2025,3/31/2026,OM,10,General,DSFL25B002.100.10,2025 load addition,DSFLOM,OM501,OM - BoP: Elec BoP: Preventative
DSFL,"RE SFCity1, LP",75722,DSFL25B003,BoP: Met Mast/Met Station BoP,BoP: Met Mast/Met Station BoP,100021347,1/1/2025,3/31/2026,OM,10,General,DSFL25B003.100.10,2025 load addition,DSFLOM,OM503,OM - BoP: Met Mast/Met Station BoP
DSFL,"RE SFCity1, LP",75722,DSFL25B004,BoP: Vegetation Management ,BoP: Vegetation Management ,100021418,1/1/2025,3/31/2026,OM,10,General,DSFL25B004.100.10,2025 load addition,DSFLOM,OM504,OM - BoP: Vegetation Management 
DSFL,"RE SFCity1, LP",75722,DSFL25B005,BoP: Civil BoP,BoP: Civil BoP,100021073,1/1/2025,3/31/2026,OM,10,General,DSFL25B005.100.10,2025 load addition,DSFLOM,OM505,OM - BoP: Civil BoP
DSFL,"RE SFCity1, LP",75722,DSFL25G002,Preventative Mntce: Site Non-Tech,Preventative Mntce: Site Non-Tech,100021798,1/1/2025,3/31/2026,OM,10,General,DSFL25G002.100.10,2025 load addition,DSFLOM,OM202,OM - Preventative Mntce: Site Non-Tech
DSFL,"RE SFCity1, LP",75722,DSFL25G004,LTSA,LTSA,100021642,1/1/2025,3/31/2026,OM,10,General,DSFL25G004.100.10,2025 load addition,DSFLOM,OM206,OM - LTSA
DSFL,"RE SFCity1, LP",75722,DSFL25G005,Solar O&M: Minor Corrective,Solar O&M: Minor Corrective,100021732,1/1/2025,3/31/2026,OM,10,General,DSFL25G005.100.10,2025 load addition,DSFLOM,OM203,OM - Solar OM: Minor Corrective
DSFL,"RE SFCity1, LP",75722,DSFL25G006,Preventative Mntce: Site ,Preventative Mntce: Site ,100021872,1/1/2025,3/31/2026,OM,10,General,DSFL25G006.100.10,2025 load addition,DSFLOM,OM201,OM - Preventative Mntce: Site 
DSFL,"RE SFCity1, LP",75722,DSFL25G007,Ops Support: Site Specific,Ops Support: Site Specific,100022440,1/1/2025,3/31/2026,OM,10,General,DSFL25G007.100.10,2025 load addition,DSFLOM,OM710,OM - Ops Support: Site Specific
DSFL,"RE SFCity1, LP",75722,DSFL25G008,Issuance Fee,Issuance Fee,100022543,1/1/2025,3/31/2026,OM,10,General,DSFL25G008.100.10,2025 load addition,DSFLOM,OM706,OM - Issuance Fee
DSFL,"RE SFCity1, LP",75722,DSFL25G009,Community Benefit,Community Benefit,100022643,1/1/2025,3/31/2026,OM,10,General,DSFL25G009.100.10,2025 load addition,DSFLOM,OM701,OM - Community Benefit
DSFL,"RE SFCity1, LP",75722,DSFL25G011,Environmental Compliance,Environmental Compliance,100022731,1/1/2025,3/31/2026,OM,10,General,DSFL25G011.100.10,2025 load addition,DSFLOM,OM702,OM - Environmental Compliance
DSFL,"RE SFCity1, LP",75722,DSFL25G012,Facilities,Facilities,100022820,1/1/2025,3/31/2026,OM,10,General,DSFL25G012.100.10,2025 load addition,DSFLOM,OM703,OM - Facilities
DSFL,"RE SFCity1, LP",75722,DSFL25G013,IT,Information Technology,100023003,1/1/2025,3/31/2026,OM,10,General,DSFL25G013.100.10,2025 load addition,DSFLOM,OM704,OM - Information Technology
DSFL,"RE SFCity1, LP",75722,DSFL25G014,Light & Heat,Light & Heat,100023093,1/1/2025,3/31/2026,OM,10,General,DSFL25G014.100.10,2025 load addition,DSFLOM,OM708,OM - Light & Heat
DSFL,"RE SFCity1, LP",75722,DSFL25G015,Interconnection Fees,Interconnection Fees,100022916,1/1/2025,3/31/2026,OM,10,General,DSFL25G015.100.10,2025 load addition,DSFLOM,OM705,OM - Interconnection Fees
DSFL,"RE SFCity1, LP",75722,DSFL25G016,Waste Management,Waste Management,100023401,1/1/2025,3/31/2026,OM,10,General,DSFL25G016.100.10,2025 load addition,DSFLOM,OM712,OM - Waste Management
DSFL,"RE SFCity1, LP",75722,DSFL25G017,Site Security,Site Security,100023225,1/1/2025,3/31/2026,OM,10,General,DSFL25G017.100.10,2025 load addition,DSFLOM,OM711,OM - Site Security
DSFL,"RE SFCity1, LP",75722,DSFL25G018,IT: Telecoms,IT: Telecoms,100023312,1/1/2025,3/31/2026,OM,10,General,DSFL25G018.100.10,2025 load addition,DSFLOM,OM707,OM - IT: Telecoms
DSFL,"RE SFCity1, LP",75722,DSFL25I001,Inverter O&M: Preventative Mntce,Inverter O&M: Preventative Mntce,100022081,1/1/2025,3/31/2026,OM,10,General,DSFL25I001.100.10,2025 load addition,DSFLOM,OM301,OM - Inverter OM: Preventative Mntce
DSFL,"RE SFCity1, LP",75722,DSFL25I002,Inverter O&M: Minor Corrective,Inverter O&M: Minor Corrective,100022016,1/1/2025,3/31/2026,OM,10,General,DSFL25I002.100.10,2025 load addition,DSFLOM,OM302,OM - Inverter OM: Minor Corrective
DSFL,"RE SFCity1, LP",75722,DSFL25I003,Inverter O&M: Major Corrective,Inverter O&M: Major Corrective,100021949,1/1/2025,3/31/2026,OM,10,General,DSFL25I003.100.10,2025 load addition,DSFLOM,OM303,OM - Inverter OM: Major Corrective
DSFL,"RE SFCity1, LP",75722,DSFL25M007,Solar O&M: Major Corrective,Solar O&M: Major Corrective,100021665,1/1/2025,3/31/2026,OM,10,General,DSFL25M007.100.10,2025 load addition,DSFLOM,OM408,OM - Solar OM: Major Corrective
DSFL,"RE SFCity1, LP",75722,DSFL25P001,Modules O&M: Preventative Mntce,Modules O&M: Preventative Mntce,100022350,1/1/2025,3/31/2026,OM,10,General,DSFL25P001.100.10,2025 load addition,DSFLOM,OM601,OM - Panels OM: Preventative Mntce
DSFL,"RE SFCity1, LP",75722,DSFL25P002,Modules O&M: Minor Corrective,Modules O&M: Minor Corrective,100022217,1/1/2025,3/31/2026,OM,10,General,DSFL25P002.100.10,2025 load addition,DSFLOM,OM603,OM - Panels OM: Minor Corrective
DSFL,"RE SFCity1, LP",75722,DSFL25P003,Modules O&M: Major Corrective,Modules O&M: Major Corrective,100022150,1/1/2025,3/31/2026,OM,10,General,DSFL25P003.100.10,2025 load addition,DSFLOM,OM604,OM - Panels OM: Major Corrective
DSFL,"RE SFCity1, LP",75722,DSFL25P004,Modules O&M: Panel Cleaning,Modules O&M: Panel Cleaning,100022284,1/1/2025,3/31/2026,OM,10,General,DSFL25P004.100.10,2025 load addition,DSFLOM,OM602,OM - Panels OM: Panel Cleaning
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25B001,BoP: Elec BoP: Corrective,BoP: Elec BoP: Corrective,100021136,1/1/2025,3/31/2026,OM,10,General,LV1B25B001.100.10,2025 load addition,LV1BOM,OM502,OM - BoP: Elec BoP: Corrective
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25B002,BoP: Elec BoP: Preventative,BoP: Elec BoP: Preventative,100021227,1/1/2025,3/31/2026,OM,10,General,LV1B25B002.100.10,2025 load addition,LV1BOM,OM501,OM - BoP: Elec BoP: Preventative
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25B003,BoP: Met Mast/Met Station BoP,BoP: Met Mast/Met Station BoP,100021319,1/1/2025,3/31/2026,OM,10,General,LV1B25B003.100.10,2025 load addition,LV1BOM,OM503,OM - BoP: Met Mast/Met Station BoP
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25B005,BoP: Civil BoP,BoP: Civil BoP,100021045,1/1/2025,3/31/2026,OM,10,General,LV1B25B005.100.10,2025 load addition,LV1BOM,OM505,OM - BoP: Civil BoP
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G002,Preventative Mntce: Site Non-Tech,Preventative Mntce: Site Non-Tech,100021610,1/1/2025,3/31/2026,OM,10,General,LV1B25G002.100.10,2025 load addition,LV1BOM,OM202,OM - Preventative Mntce: Site Non-Tech
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G003,Blade Preventative,Blade Preventative,100021503,1/1/2025,3/31/2026,OM,10,General,LV1B25G003.100.10,2025 load addition,LV1BOM,OM204,OM - Blade Preventative
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G005,Turbine O&M: Minor Corrective,Turbine O&M: Minor Corrective,100021588,1/1/2025,3/31/2026,OM,10,General,LV1B25G005.100.10,2025 load addition,LV1BOM,OM205,OM - Turbine OM Minor Corrective
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G006,Preventative Mntce: Site ,Preventative Mntce: Site ,100021632,1/1/2025,3/31/2026,OM,10,General,LV1B25G006.100.10,2025 load addition,LV1BOM,OM201,OM - Preventative Mntce: Site 
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G007,Ops Support: Site Specific,Ops Support: Site Specific,100022414,1/1/2025,3/31/2026,OM,10,General,LV1B25G007.100.10,2025 load addition,LV1BOM,OM710,OM - Ops Support: Site Specific
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G008,Issuance Fee,Issuance Fee,100022515,1/1/2025,3/31/2026,OM,10,General,LV1B25G008.100.10,2025 load addition,LV1BOM,OM706,OM - Issuance Fee
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G009,Community Benefit,Community Benefit,100022615,1/1/2025,3/31/2026,OM,10,General,LV1B25G009.100.10,2025 load addition,LV1BOM,OM701,OM - Community Benefit
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G010,NERC Compliance,NERC Compliance,100023154,1/1/2025,3/31/2026,OM,10,General,LV1B25G010.100.10,2025 load addition,LV1BOM,OM709,OM - NERC Compliance
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G011,Environmental Compliance,Environmental Compliance,100022704,1/1/2025,3/31/2026,OM,10,General,LV1B25G011.100.10,2025 load addition,LV1BOM,OM702,OM - Environmental Compliance
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G012,Facilities,Facilities,100022792,1/1/2025,3/31/2026,OM,10,General,LV1B25G012.100.10,2025 load addition,LV1BOM,OM703,OM - Facilities
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G013,IT,Information Technology,100022977,1/1/2025,3/31/2026,OM,10,General,LV1B25G013.100.10,2025 load addition,LV1BOM,OM704,OM - Information Technology
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G014,Light & Heat,Light & Heat,100023066,1/1/2025,3/31/2026,OM,10,General,LV1B25G014.100.10,2025 load addition,LV1BOM,OM708,OM - Light & Heat
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G015,Interconnection Fees,Interconnection Fees,100022888,1/1/2025,3/31/2026,OM,10,General,LV1B25G015.100.10,2025 load addition,LV1BOM,OM705,OM - Interconnection Fees
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G016,Waste Management,Waste Management,100023374,1/1/2025,3/31/2026,OM,10,General,LV1B25G016.100.10,2025 load addition,LV1BOM,OM712,OM - Waste Management
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G017,Site Security,Site Security,100023197,1/1/2025,3/31/2026,OM,10,General,LV1B25G017.100.10,2025 load addition,LV1BOM,OM711,OM - Site Security
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25G018,IT: Telecoms,IT: Telecoms,100023286,1/1/2025,3/31/2026,OM,10,General,LV1B25G018.100.10,2025 load addition,LV1BOM,OM707,OM - IT: Telecoms
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25M001,Major Corrective: Gearbox,Major Corrective: Gearbox,100021528,1/1/2025,3/31/2026,OM,10,General,LV1B25M001.100.10,2025 load addition,LV1BOM,OM401,OM - Major Corrective: Gearbox
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25M002,Major Corrective: Generator,Major Corrective: Generator,100021546,1/1/2025,3/31/2026,OM,10,General,LV1B25M002.100.10,2025 load addition,LV1BOM,OM402,OM - Major Corrective: Generator
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25M003,Major Corrective:Main bearing,Major Corrective:Main bearing,100021564,1/1/2025,3/31/2026,OM,10,General,LV1B25M003.100.10,2025 load addition,LV1BOM,OM403,OM - Major Corrective:Main bearing
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25M004,Blade Corrective,Blade Corrective,100021482,1/1/2025,3/31/2026,OM,10,General,LV1B25M004.100.10,2025 load addition,LV1BOM,OM404,OM - Blade Corrective
LV1B,"Los Vientos Windpower IB, LLC",75723,LV1B25M005,Major Corrective: Transformer,Major Corrective: Transformer,100021573,1/1/2025,3/31/2026,OM,10,General,LV1B25M005.100.10,2025 load addition,LV1BOM,OM405,OM - Major Corrective: Transformer
DBMS,"Black Mountain Solar, LLC",75726,DBMS25B001,BoP: Elec BoP: Corrective,BoP: Elec BoP: Corrective,100021155,1/1/2025,3/31/2026,OM,10,General,DBMS25B001.100.10,2025 load addition,DBMSOM,OM502,OM - BoP: Elec BoP: Corrective
DBMS,"Black Mountain Solar, LLC",75726,DBMS25B002,BoP: Elec BoP: Preventative,BoP: Elec BoP: Preventative,100021245,1/1/2025,3/31/2026,OM,10,General,DBMS25B002.100.10,2025 load addition,DBMSOM,OM501,OM - BoP: Elec BoP: Preventative
DBMS,"Black Mountain Solar, LLC",75726,DBMS25B003,BoP: Met Mast/Met Station BoP,BoP: Met Mast/Met Station BoP,100021338,1/1/2025,3/31/2026,OM,10,General,DBMS25B003.100.10,2025 load addition,DBMSOM,OM503,OM - BoP: Met Mast/Met Station BoP
DBMS,"Black Mountain Solar, LLC",75726,DBMS25B004,BoP: Vegetation Management ,BoP: Vegetation Management ,100021409,1/1/2025,3/31/2026,OM,10,General,DBMS25B004.100.10,2025 load addition,DBMSOM,OM504,OM - BoP: Vegetation Management 
DBMS,"Black Mountain Solar, LLC",75726,DBMS25B005,BoP: Civil BoP,BoP: Civil BoP,100021064,1/1/2025,3/31/2026,OM,10,General,DBMS25B005.100.10,2025 load addition,DBMSOM,OM505,OM - BoP: Civil BoP
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G002,Preventative Mntce: Site Non-Tech,Preventative Mntce: Site Non-Tech,100021789,1/1/2025,3/31/2026,OM,10,General,DBMS25G002.100.10,2025 load addition,DBMSOM,OM202,OM - Preventative Mntce: Site Non-Tech
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G005,Solar O&M: Minor Corrective,Solar O&M: Minor Corrective,100021723,1/1/2025,3/31/2026,OM,10,General,DBMS25G005.100.10,2025 load addition,DBMSOM,OM203,OM - Solar OM: Minor Corrective
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G006,Preventative Mntce: Site ,Preventative Mntce: Site ,100021863,1/1/2025,3/31/2026,OM,10,General,DBMS25G006.100.10,2025 load addition,DBMSOM,OM201,OM - Preventative Mntce: Site 
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G007,Ops Support: Site Specific,Ops Support: Site Specific,100022431,1/1/2025,3/31/2026,OM,10,General,DBMS25G007.100.10,2025 load addition,DBMSOM,OM710,OM - Ops Support: Site Specific
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G008,Issuance Fee,Issuance Fee,100022534,1/1/2025,3/31/2026,OM,10,General,DBMS25G008.100.10,2025 load addition,DBMSOM,OM706,OM - Issuance Fee
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G009,Community Benefit,Community Benefit,100022634,1/1/2025,3/31/2026,OM,10,General,DBMS25G009.100.10,2025 load addition,DBMSOM,OM701,OM - Community Benefit
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G011,Environmental Compliance,Environmental Compliance,100022722,1/1/2025,3/31/2026,OM,10,General,DBMS25G011.100.10,2025 load addition,DBMSOM,OM702,OM - Environmental Compliance
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G012,Facilities,Facilities,100022811,1/1/2025,3/31/2026,OM,10,General,DBMS25G012.100.10,2025 load addition,DBMSOM,OM703,OM - Facilities
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G013,IT,Information Technology,100022994,1/1/2025,3/31/2026,OM,10,General,DBMS25G013.100.10,2025 load addition,DBMSOM,OM704,OM - Information Technology
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G014,Light & Heat,Light & Heat,100023084,1/1/2025,3/31/2026,OM,10,General,DBMS25G014.100.10,2025 load addition,DBMSOM,OM708,OM - Light & Heat
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G015,Interconnection Fees,Interconnection Fees,100022907,1/1/2025,3/31/2026,OM,10,General,DBMS25G015.100.10,2025 load addition,DBMSOM,OM705,OM - Interconnection Fees
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G016,Waste Management,Waste Management,100023392,1/1/2025,3/31/2026,OM,10,General,DBMS25G016.100.10,2025 load addition,DBMSOM,OM712,OM - Waste Management
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G017,Site Security,Site Security,100023216,1/1/2025,3/31/2026,OM,10,General,DBMS25G017.100.10,2025 load addition,DBMSOM,OM711,OM - Site Security
DBMS,"Black Mountain Solar, LLC",75726,DBMS25G018,IT: Telecoms,IT: Telecoms,100023303,1/1/2025,3/31/2026,OM,10,General,DBMS25G018.100.10,2025 load addition,DBMSOM,OM707,OM - IT: Telecoms
DBMS,"Black Mountain Solar, LLC",75726,DBMS25I001,Inverter O&M: Preventative Mntce,Inverter O&M: Preventative Mntce,100022072,1/1/2025,3/31/2026,OM,10,General,DBMS25I001.100.10,2025 load addition,DBMSOM,OM301,OM - Inverter OM: Preventative Mntce
DBMS,"Black Mountain Solar, LLC",75726,DBMS25I002,Inverter O&M: Minor Corrective,Inverter O&M: Minor Corrective,100022007,1/1/2025,3/31/2026,OM,10,General,DBMS25I002.100.10,2025 load addition,DBMSOM,OM302,OM - Inverter OM: Minor Corrective
DBMS,"Black Mountain Solar, LLC",75726,DBMS25I003,Inverter O&M: Major Corrective,Inverter O&M: Major Corrective,100021940,1/1/2025,3/31/2026,OM,10,General,DBMS25I003.100.10,2025 load addition,DBMSOM,OM303,OM - Inverter OM: Major Corrective
DBMS,"Black Mountain Solar, LLC",75726,DBMS25M007,Solar O&M: Major Corrective,Solar O&M: Major Corrective,100021656,1/1/2025,3/31/2026,OM,10,General,DBMS25M007.100.10,2025 load addition,DBMSOM,OM408,OM - Solar OM: Major Corrective
DBMS,"Black Mountain Solar, LLC",75726,DBMS25P001,Modules O&M: Preventative Mntce,Modules O&M: Preventative Mntce,100022341,1/1/2025,3/31/2026,OM,10,General,DBMS25P001.100.10,2025 load addition,DBMSOM,OM601,OM - Panels OM: Preventative Mntce
DBMS,"Black Mountain Solar, LLC",75726,DBMS25P002,Modules O&M: Minor Corrective,Modules O&M: Minor Corrective,100022208,1/1/2025,3/31/2026,OM,10,General,DBMS25P002.100.10,2025 load addition,DBMSOM,OM603,OM - Panels OM: Minor Corrective
DBMS,"Black Mountain Solar, LLC",75726,DBMS25P003,Modules O&M: Major Corrective,Modules O&M: Major Corrective,100022141,1/1/2025,3/31/2026,OM,10,General,DBMS25P003.100.10,2025 load addition,DBMSOM,OM604,OM - Panels OM: Major Corrective
DBMS,"Black Mountain Solar, LLC",75726,DBMS25P004,Modules O&M: Panel Cleaning,Modules O&M: Panel Cleaning,100022275,1/1/2025,3/31/2026,OM,10,General,DBMS25P004.100.10,2025 load addition,DBMSOM,OM602,OM - Panels OM: Panel Cleaning
DATP,"Gato Montes Solar, LLC",75729,DATP25B001,BoP: Elec BoP: Corrective,BoP: Elec BoP: Corrective,100021154,1/1/2025,3/31/2026,OM,10,General,DATP25B001.100.10,2025 load addition,DATPOM,OM502,OM - BoP: Elec BoP: Corrective
